order_id,product_id,quantity,unit_price,discount
ORD002763,PROD0009,3,419.4,0.05
ORD007133,PROD0207,1,4103.55,0.1
ORD000191,PROD0091,4,402.26,0.05
ORD011786,PROD0257,2,994.46,0.15
ORD016875,PROD0296,4,605.83,0.1
ORD015518,PROD0202,1,1039.91,0.0
ORD004961,PROD0291,4,859.37,0.2
ORD006669,PROD0090,5,1416.42,0.15
ORD004476,PROD0009,4,419.4,0.2
ORD017937,PROD0050,5,138.33,0.0
ORD005134,PROD0291,4,859.37,0.0
ORD011387,PROD0036,1,2265.4,0.2
ORD009202,PROD0169,1,2484.01,0.1
ORD003272,PROD0073,4,3798.83,0.05
ORD016191,PROD0111,4,843.13,0.1
ORD009851,PROD0022,2,174.42,0.05
ORD004164,PROD0008,2,1428.37,0.1
ORD016874,PROD0117,1,1622.14,0.15
ORD014464,PROD0097,2,2244.75,0.1
ORD015190,PROD0154,3,611.42,0.2
ORD013870,PROD0122,4,768.92,0.0
ORD004196,PROD0089,2,390.25,0.1
ORD010886,PROD0223,3,1507.47,0.0
ORD011193,PROD0082,3,835.72,0.0
ORD012813,PROD0160,5,2652.37,0.0
ORD002252,PROD0142,2,536.55,0.1
ORD003008,PROD0174,4,1681.39,0.2
ORD011619,PROD0191,4,425.27,0.1
ORD004587,PROD0037,3,1059.57,0.0
ORD017966,PROD0071,2,1519.69,0.15
ORD010738,PROD0179,5,608.27,0.1
ORD009542,PROD0275,1,1740.08,0.0
ORD015679,PROD0246,2,484.36,0.05
ORD010407,PROD0017,1,5213.81,0.0
ORD015381,PROD0086,4,1292.77,0.05
ORD006518,PROD0232,4,480.05,0.1
ORD012040,PROD0099,3,550.57,0.15
ORD000718,PROD0074,4,701.79,0.15
ORD000692,PROD0105,1,813.74,0.1
ORD000440,PROD0002,3,1122.65,0.05
ORD000234,PROD0053,1,499.98,0.2
ORD010288,PROD0156,5,1302.29,0.15
ORD005706,PROD0209,4,4636.93,0.1
ORD014131,PROD0225,1,670.12,0.1
ORD000279,PROD0077,4,372.07,0.1
ORD010009,PROD0251,4,1056.88,0.1
ORD005527,PROD0221,4,861.75,0.2
ORD010811,PROD0102,2,1726.73,0.0
ORD003143,PROD0262,5,1081.48,0.05
ORD001653,PROD0184,4,734.18,0.1
ORD017878,PROD0211,1,1092.8,0.1
ORD009853,PROD0242,4,1251.99,0.2
ORD008026,PROD0212,5,936.47,0.05
ORD014118,PROD0123,1,2787.07,0.0
ORD016849,PROD0097,1,2244.75,0.0
ORD011528,PROD0278,2,1418.31,0.05
ORD001615,PROD0008,1,1428.37,0.15
ORD017614,PROD0258,4,814.14,0.0
ORD017655,PROD0063,2,453.52,0.15
ORD000961,PROD0276,3,1150.97,0.15
ORD013071,PROD0030,2,1536.54,0.0
ORD004649,PROD0160,2,2652.37,0.1
ORD003286,PROD0159,3,2084.31,0.1
ORD011719,PROD0075,1,993.75,0.0
ORD008517,PROD0077,1,372.07,0.1
ORD002571,PROD0196,1,624.67,0.0
ORD014079,PROD0226,2,322.28,0.0
ORD008717,PROD0150,3,1469.35,0.1
ORD003370,PROD0040,2,5448.94,0.0
ORD015978,PROD0211,3,1092.8,0.1
ORD008444,PROD0222,4,803.44,0.1
ORD015293,PROD0196,4,624.67,0.1
ORD007075,PROD0227,2,663.99,0.0
ORD004554,PROD0243,5,4498.92,0.05
ORD010275,PROD0153,1,192.77,0.05
ORD006807,PROD0275,2,1740.08,0.1
ORD015059,PROD0099,4,550.57,0.1
ORD008225,PROD0194,3,2044.13,0.05
ORD017234,PROD0019,2,2132.91,0.05
ORD004110,PROD0163,1,703.11,0.0
ORD011126,PROD0131,3,719.35,0.15
ORD005730,PROD0152,4,3664.43,0.0
ORD013639,PROD0117,5,1622.14,0.0
ORD012617,PROD0131,2,719.35,0.15
ORD008232,PROD0125,4,1338.46,0.2
ORD007037,PROD0262,4,1081.48,0.0
ORD013304,PROD0289,2,1376.41,0.05
ORD002061,PROD0027,4,5305.88,0.0
ORD011753,PROD0287,1,1180.58,0.2
ORD017865,PROD0139,2,624.58,0.1
ORD006770,PROD0223,5,1507.47,0.15
ORD013647,PROD0047,2,743.87,0.1
ORD014664,PROD0219,1,1088.5,0.1
ORD007277,PROD0138,2,2041.26,0.05
ORD004525,PROD0236,3,1243.22,0.05
ORD012840,PROD0113,1,495.12,0.1
ORD013993,PROD0220,4,1249.15,0.1
ORD009822,PROD0241,3,215.23,0.15
ORD017217,PROD0071,2,1519.69,0.1
ORD008675,PROD0132,1,1663.98,0.2
ORD006632,PROD0150,2,1469.35,0.0
ORD011949,PROD0252,4,1091.64,0.05
ORD008439,PROD0204,1,1064.24,0.0
ORD005847,PROD0202,5,1039.91,0.0
ORD009273,PROD0146,5,2912.21,0.1
ORD012328,PROD0204,4,1064.24,0.05
ORD012496,PROD0291,5,859.37,0.1
ORD009539,PROD0287,3,1180.58,0.1
ORD016952,PROD0092,2,2466.2,0.1
ORD012097,PROD0101,2,3596.1,0.05
ORD005875,PROD0003,4,2931.9,0.0
ORD002195,PROD0198,3,1910.21,0.1
ORD000402,PROD0043,1,950.69,0.1
ORD008481,PROD0247,3,1013.19,0.2
ORD006322,PROD0290,3,3732.41,0.05
ORD013192,PROD0075,4,993.75,0.15
ORD001394,PROD0205,1,315.35,0.0
ORD006736,PROD0249,1,4012.64,0.0
ORD000890,PROD0281,4,5213.75,0.1
ORD005161,PROD0263,4,754.46,0.0
ORD005619,PROD0091,2,402.26,0.05
ORD009731,PROD0161,3,1467.22,0.15
ORD001926,PROD0022,1,174.42,0.1
ORD006309,PROD0291,3,859.37,0.15
ORD007798,PROD0214,2,285.7,0.05
ORD007290,PROD0117,3,1622.14,0.1
ORD006220,PROD0123,1,2787.07,0.05
ORD006861,PROD0060,2,511.57,0.0
ORD014084,PROD0238,3,1179.28,0.0
ORD015867,PROD0176,4,890.34,0.2
ORD017851,PROD0255,2,2724.93,0.1
ORD017012,PROD0263,3,754.46,0.0
ORD014684,PROD0220,3,1249.15,0.0
ORD011437,PROD0211,4,1092.8,0.1
ORD012207,PROD0070,5,2065.33,0.1
ORD017938,PROD0175,5,2260.04,0.15
ORD002611,PROD0222,5,803.44,0.15
ORD014645,PROD0291,1,859.37,0.0
ORD016328,PROD0035,2,914.62,0.0
ORD011146,PROD0075,5,993.75,0.05
ORD003989,PROD0175,4,2260.04,0.15
ORD016701,PROD0215,2,496.9,0.0
ORD014195,PROD0211,4,1092.8,0.15
ORD005961,PROD0038,1,1310.24,0.0
ORD007266,PROD0238,4,1179.28,0.15
ORD011211,PROD0082,1,835.72,0.0
ORD016422,PROD0154,4,611.42,0.2
ORD007531,PROD0089,2,390.25,0.1
ORD011726,PROD0024,5,3557.69,0.1
ORD003371,PROD0199,2,919.06,0.2
ORD006141,PROD0211,5,1092.8,0.1
ORD003717,PROD0113,3,495.12,0.1
ORD013755,PROD0071,2,1519.69,0.2
ORD002458,PROD0193,5,3394.61,0.15
ORD001657,PROD0139,5,624.58,0.15
ORD004207,PROD0244,2,1140.3,0.05
ORD002888,PROD0164,1,1896.67,0.0
ORD008821,PROD0093,5,2481.82,0.1
ORD012163,PROD0296,2,605.83,0.1
ORD017609,PROD0268,3,1593.82,0.0
ORD014631,PROD0076,5,1911.33,0.05
ORD013075,PROD0197,1,774.0,0.05
ORD004342,PROD0129,4,2715.49,0.05
ORD003302,PROD0055,5,1758.65,0.1
ORD015910,PROD0115,2,1198.13,0.15
ORD012240,PROD0236,2,1243.22,0.2
ORD006461,PROD0112,5,3157.32,0.1
ORD001608,PROD0213,1,475.42,0.15
ORD008410,PROD0006,4,997.09,0.05
ORD003134,PROD0003,2,2931.9,0.0
ORD015967,PROD0174,2,1681.39,0.1
ORD010733,PROD0009,3,419.4,0.05
ORD013429,PROD0048,2,2692.11,0.1
ORD013919,PROD0001,5,2228.63,0.05
ORD002559,PROD0297,2,359.44,0.0
ORD008775,PROD0027,3,5305.88,0.05
ORD008251,PROD0168,5,1759.17,0.1
ORD004530,PROD0112,5,3157.32,0.1
ORD010333,PROD0021,2,2017.39,0.1
ORD001199,PROD0168,4,1759.17,0.1
ORD005346,PROD0032,1,1792.53,0.0
ORD011389,PROD0249,3,4012.64,0.1
ORD004318,PROD0077,3,372.07,0.2
ORD008013,PROD0257,1,994.46,0.1
ORD010630,PROD0258,3,814.14,0.15
ORD001554,PROD0077,5,372.07,0.0
ORD007427,PROD0176,4,890.34,0.05
ORD002538,PROD0101,3,3596.1,0.05
ORD000765,PROD0260,2,2453.91,0.2
ORD000041,PROD0123,2,2787.07,0.05
ORD011376,PROD0009,2,419.4,0.2
ORD009259,PROD0102,1,1726.73,0.0
ORD007766,PROD0178,1,1006.65,0.1
ORD009562,PROD0162,5,377.71,0.0
ORD001899,PROD0104,2,917.71,0.0
ORD013513,PROD0030,4,1536.54,0.0
ORD001649,PROD0080,2,1973.58,0.05
ORD005637,PROD0192,4,2094.72,0.05
ORD010266,PROD0277,3,668.68,0.05
ORD015694,PROD0067,4,1836.4,0.0
ORD006272,PROD0168,5,1759.17,0.0
ORD004690,PROD0188,3,5555.06,0.15
ORD002618,PROD0300,2,2550.36,0.05
ORD009952,PROD0150,1,1469.35,0.0
ORD014249,PROD0218,4,852.15,0.0
ORD007309,PROD0253,3,3782.92,0.15
ORD011039,PROD0270,1,546.81,0.0
ORD006029,PROD0125,2,1338.46,0.1
ORD013314,PROD0127,2,1166.2,0.05
ORD008021,PROD0069,5,6450.78,0.1
ORD016753,PROD0111,2,843.13,0.05
ORD016538,PROD0171,1,619.82,0.1
ORD009035,PROD0274,4,356.93,0.2
ORD012094,PROD0217,2,748.27,0.05
ORD007993,PROD0073,2,3798.83,0.05
ORD008568,PROD0258,5,814.14,0.15
ORD005611,PROD0110,3,2045.64,0.2
ORD010898,PROD0227,5,663.99,0.15
ORD002759,PROD0288,4,1099.87,0.2
ORD004545,PROD0092,5,2466.2,0.1
ORD004174,PROD0058,1,5552.05,0.0
ORD009914,PROD0075,3,993.75,0.0
ORD009820,PROD0188,1,5555.06,0.0
ORD014399,PROD0144,3,1097.89,0.0
ORD000013,PROD0160,5,2652.37,0.05
ORD009908,PROD0193,5,3394.61,0.0
ORD017615,PROD0163,2,703.11,0.1
ORD015021,PROD0105,2,813.74,0.1
ORD003927,PROD0167,3,2511.68,0.05
ORD016951,PROD0276,5,1150.97,0.1
ORD011573,PROD0284,5,1551.66,0.0
ORD016885,PROD0190,4,1494.94,0.1
ORD004230,PROD0294,4,608.79,0.1
ORD012520,PROD0094,4,1585.84,0.1
ORD016619,PROD0020,4,2005.81,0.2
ORD006265,PROD0272,5,834.67,0.15
ORD010876,PROD0277,2,668.68,0.05
ORD011943,PROD0186,4,324.33,0.05
ORD007641,PROD0193,5,3394.61,0.0
ORD016935,PROD0114,3,983.9,0.1
ORD013056,PROD0145,1,2107.82,0.0
ORD013654,PROD0036,4,2265.4,0.1
ORD014146,PROD0049,5,474.29,0.0
ORD006458,PROD0066,3,705.54,0.15
ORD012454,PROD0261,3,1950.36,0.1
ORD001733,PROD0187,5,2575.23,0.0
ORD006691,PROD0169,4,2484.01,0.2
ORD004825,PROD0187,3,2575.23,0.0
ORD009692,PROD0252,3,1091.64,0.2
ORD007477,PROD0021,2,2017.39,0.15
ORD001678,PROD0117,1,1622.14,0.0
ORD013115,PROD0154,3,611.42,0.1
ORD005661,PROD0060,2,511.57,0.2
ORD006756,PROD0189,1,260.5,0.05
ORD003863,PROD0026,3,926.18,0.05
ORD007149,PROD0041,3,566.23,0.0
ORD007745,PROD0048,5,2692.11,0.1
ORD015463,PROD0185,5,592.37,0.1
ORD000006,PROD0037,1,1059.57,0.15
ORD009547,PROD0296,3,605.83,0.0
ORD013243,PROD0217,5,748.27,0.05
ORD012015,PROD0138,3,2041.26,0.15
ORD012119,PROD0160,4,2652.37,0.1
ORD002871,PROD0029,5,1224.14,0.0
ORD014129,PROD0263,1,754.46,0.0
ORD011612,PROD0099,4,550.57,0.0
ORD017063,PROD0082,1,835.72,0.0
ORD007302,PROD0026,2,926.18,0.15
ORD013600,PROD0098,4,1788.67,0.0
ORD009675,PROD0194,2,2044.13,0.0
ORD007592,PROD0190,4,1494.94,0.05
ORD017147,PROD0049,5,474.29,0.05
ORD013188,PROD0090,1,1416.42,0.15
ORD015993,PROD0192,5,2094.72,0.1
ORD010203,PROD0055,2,1758.65,0.05
ORD000941,PROD0034,3,1106.13,0.05
ORD010065,PROD0255,1,2724.93,0.05
ORD007205,PROD0233,3,865.79,0.0
ORD004332,PROD0056,2,1815.37,0.0
ORD007423,PROD0230,5,1187.41,0.15
ORD003265,PROD0221,1,861.75,0.2
ORD005485,PROD0024,3,3557.69,0.0
ORD000105,PROD0132,2,1663.98,0.1
ORD002033,PROD0144,1,1097.89,0.0
ORD012299,PROD0233,3,865.79,0.0
ORD014413,PROD0026,2,926.18,0.1
ORD008300,PROD0233,1,865.79,0.05
ORD005582,PROD0190,5,1494.94,0.0
ORD010872,PROD0160,2,2652.37,0.0
ORD003579,PROD0187,2,2575.23,0.15
ORD002059,PROD0270,1,546.81,0.0
ORD003052,PROD0147,5,1277.67,0.0
ORD003509,PROD0048,1,2692.11,0.0
ORD008722,PROD0146,4,2912.21,0.15
ORD010620,PROD0120,4,3592.34,0.0
ORD008741,PROD0185,4,592.37,0.0
ORD017513,PROD0225,4,670.12,0.15
ORD010058,PROD0190,1,1494.94,0.15
ORD014118,PROD0184,3,734.18,0.0
ORD009160,PROD0072,3,4756.76,0.0
ORD013314,PROD0101,5,3596.1,0.15
ORD011674,PROD0153,1,192.77,0.05
ORD004835,PROD0174,5,1681.39,0.0
ORD004415,PROD0242,2,1251.99,0.1
ORD004655,PROD0196,1,624.67,0.15
ORD004569,PROD0235,2,1069.09,0.05
ORD003260,PROD0177,5,1733.37,0.05
ORD005738,PROD0149,3,231.51,0.15
ORD006538,PROD0246,1,484.36,0.1
ORD009045,PROD0142,2,536.55,0.1
ORD013288,PROD0141,2,526.7,0.15
ORD013511,PROD0290,4,3732.41,0.2
ORD004098,PROD0097,5,2244.75,0.2
ORD017314,PROD0300,5,2550.36,0.05
ORD013944,PROD0273,1,1884.45,0.0
ORD005435,PROD0069,3,6450.78,0.05
ORD000408,PROD0021,3,2017.39,0.15
ORD005594,PROD0208,2,1605.39,0.1
ORD008349,PROD0018,5,1106.42,0.0
ORD015239,PROD0196,5,624.67,0.0
ORD005633,PROD0061,1,1808.63,0.05
ORD015747,PROD0243,4,4498.92,0.0
ORD016691,PROD0102,2,1726.73,0.15
ORD010889,PROD0289,4,1376.41,0.05
ORD012097,PROD0096,5,830.36,0.1
ORD013931,PROD0114,2,983.9,0.05
ORD008350,PROD0267,2,1411.95,0.15
ORD013726,PROD0151,2,938.09,0.15
ORD004817,PROD0002,2,1122.65,0.0
ORD002948,PROD0156,5,1302.29,0.1
ORD007360,PROD0240,3,1736.87,0.05
ORD013309,PROD0090,4,1416.42,0.05
ORD014701,PROD0278,2,1418.31,0.1
ORD001753,PROD0122,3,768.92,0.0
ORD004273,PROD0052,2,1103.19,0.0
ORD003795,PROD0133,4,737.29,0.0
ORD004051,PROD0245,2,258.37,0.0
ORD004721,PROD0198,4,1910.21,0.0
ORD005514,PROD0039,5,748.33,0.1
ORD009554,PROD0163,1,703.11,0.0
ORD000971,PROD0142,1,536.55,0.0
ORD000856,PROD0082,2,835.72,0.05
ORD000987,PROD0110,1,2045.64,0.0
ORD009422,PROD0014,5,596.75,0.05
ORD011062,PROD0040,3,5448.94,0.1
ORD007471,PROD0003,2,2931.9,0.1
ORD008424,PROD0270,5,546.81,0.05
ORD016257,PROD0060,2,511.57,0.1
ORD017438,PROD0152,3,3664.43,0.15
ORD007820,PROD0260,5,2453.91,0.05
ORD016314,PROD0284,1,1551.66,0.0
ORD010060,PROD0240,5,1736.87,0.0
ORD000230,PROD0202,1,1039.91,0.05
ORD016185,PROD0084,5,787.16,0.0
ORD015995,PROD0112,1,3157.32,0.1
ORD012229,PROD0242,4,1251.99,0.1
ORD001328,PROD0065,2,298.49,0.1
ORD008658,PROD0216,3,2535.43,0.0
ORD008722,PROD0157,1,1342.68,0.15
ORD012055,PROD0007,1,838.82,0.05
ORD004785,PROD0013,4,2230.9,0.15
ORD016642,PROD0139,1,624.58,0.1
ORD014397,PROD0143,3,2026.75,0.05
ORD006155,PROD0255,5,2724.93,0.1
ORD001047,PROD0299,4,3528.34,0.05
ORD008637,PROD0218,5,852.15,0.0
ORD008938,PROD0174,2,1681.39,0.15
ORD006754,PROD0197,4,774.0,0.05
ORD002508,PROD0274,1,356.93,0.1
ORD000138,PROD0123,5,2787.07,0.05
ORD002290,PROD0131,5,719.35,0.05
ORD014404,PROD0114,2,983.9,0.1
ORD012703,PROD0192,3,2094.72,0.05
ORD003371,PROD0213,5,475.42,0.05
ORD013546,PROD0029,3,1224.14,0.1
ORD014769,PROD0020,5,2005.81,0.05
ORD002019,PROD0122,2,768.92,0.1
ORD009674,PROD0199,5,919.06,0.0
ORD015147,PROD0209,3,4636.93,0.1
ORD012179,PROD0144,4,1097.89,0.0
ORD009512,PROD0089,1,390.25,0.15
ORD006757,PROD0279,5,1760.62,0.05
ORD002289,PROD0171,4,619.82,0.15
ORD014151,PROD0036,2,2265.4,0.1
ORD005114,PROD0216,2,2535.43,0.0
ORD003318,PROD0267,3,1411.95,0.05
ORD003558,PROD0002,5,1122.65,0.15
ORD000746,PROD0228,1,1012.55,0.05
ORD008349,PROD0224,3,4037.97,0.05
ORD010727,PROD0086,5,1292.77,0.0
ORD017111,PROD0175,2,2260.04,0.15
ORD004764,PROD0141,3,526.7,0.2
ORD014673,PROD0187,4,2575.23,0.05
ORD014623,PROD0258,5,814.14,0.15
ORD001413,PROD0015,5,768.6,0.1
ORD002003,PROD0206,5,512.36,0.15
ORD003062,PROD0278,3,1418.31,0.05
ORD008112,PROD0126,3,648.87,0.2
ORD001137,PROD0201,5,1107.62,0.15
ORD008506,PROD0025,5,585.99,0.1
ORD002895,PROD0212,2,936.47,0.0
ORD004502,PROD0250,1,468.3,0.1
ORD009991,PROD0271,2,1034.8,0.2
ORD015911,PROD0238,1,1179.28,0.1
ORD002064,PROD0058,2,5552.05,0.1
ORD004567,PROD0281,3,5213.75,0.05
ORD001208,PROD0243,1,4498.92,0.15
ORD012067,PROD0129,2,2715.49,0.1
ORD005209,PROD0134,1,938.67,0.15
ORD009047,PROD0100,1,1535.02,0.1
ORD015780,PROD0124,5,7033.68,0.1
ORD008837,PROD0201,2,1107.62,0.0
ORD004399,PROD0055,5,1758.65,0.0
ORD006395,PROD0095,3,853.11,0.05
ORD005391,PROD0099,2,550.57,0.05
ORD017476,PROD0258,5,814.14,0.1
ORD013647,PROD0282,2,1059.41,0.0
ORD000964,PROD0123,1,2787.07,0.1
ORD011460,PROD0235,4,1069.09,0.05
ORD005147,PROD0282,1,1059.41,0.0
ORD017346,PROD0298,1,392.05,0.05
ORD008544,PROD0019,3,2132.91,0.15
ORD002580,PROD0134,3,938.67,0.05
ORD015632,PROD0043,3,950.69,0.0
ORD006528,PROD0206,5,512.36,0.15
ORD002141,PROD0041,1,566.23,0.0
ORD002078,PROD0171,4,619.82,0.05
ORD003074,PROD0164,5,1896.67,0.1
ORD010308,PROD0127,2,1166.2,0.15
ORD006585,PROD0036,2,2265.4,0.2
ORD006476,PROD0142,4,536.55,0.0
ORD002690,PROD0100,3,1535.02,0.0
ORD001896,PROD0201,4,1107.62,0.15
ORD012185,PROD0198,5,1910.21,0.0
ORD010821,PROD0215,4,496.9,0.05
ORD015535,PROD0288,5,1099.87,0.05
ORD006344,PROD0079,3,1557.75,0.1
ORD002656,PROD0178,2,1006.65,0.15
ORD013334,PROD0297,2,359.44,0.0
ORD011558,PROD0058,3,5552.05,0.0
ORD003384,PROD0059,3,3884.69,0.1
ORD014669,PROD0008,2,1428.37,0.1
ORD010340,PROD0037,4,1059.57,0.0
ORD010516,PROD0059,2,3884.69,0.1
ORD017094,PROD0228,4,1012.55,0.05
ORD015483,PROD0247,1,1013.19,0.15
ORD001014,PROD0159,3,2084.31,0.0
ORD015772,PROD0027,1,5305.88,0.05
ORD007634,PROD0277,5,668.68,0.05
ORD002736,PROD0092,5,2466.2,0.05
ORD010804,PROD0224,5,4037.97,0.15
ORD009824,PROD0008,4,1428.37,0.2
ORD000510,PROD0038,5,1310.24,0.15
ORD011637,PROD0275,2,1740.08,0.15
ORD006176,PROD0212,4,936.47,0.1
ORD014917,PROD0076,3,1911.33,0.1
ORD014425,PROD0032,5,1792.53,0.0
ORD001489,PROD0042,4,5997.9,0.05
ORD002891,PROD0061,5,1808.63,0.1
ORD004939,PROD0039,5,748.33,0.15
ORD001616,PROD0235,4,1069.09,0.0
ORD010499,PROD0028,4,740.62,0.15
ORD008385,PROD0292,4,526.18,0.05
ORD000584,PROD0268,2,1593.82,0.15
ORD015825,PROD0183,3,606.73,0.05
ORD000093,PROD0011,1,569.66,0.0
ORD010594,PROD0114,3,983.9,0.1
ORD013054,PROD0295,2,450.65,0.1
ORD006364,PROD0001,2,2228.63,0.15
ORD003196,PROD0010,2,1326.68,0.15
ORD012126,PROD0095,3,853.11,0.1
ORD009394,PROD0292,2,526.18,0.0
ORD010143,PROD0118,2,437.61,0.0
ORD008399,PROD0114,2,983.9,0.0
ORD015335,PROD0228,4,1012.55,0.15
ORD005017,PROD0158,3,1130.19,0.15
ORD004373,PROD0166,3,655.43,0.0
ORD000532,PROD0277,5,668.68,0.15
ORD017803,PROD0116,1,435.35,0.0
ORD007080,PROD0076,2,1911.33,0.0
ORD010156,PROD0125,1,1338.46,0.0
ORD005511,PROD0155,5,383.07,0.0
ORD013781,PROD0099,2,550.57,0.0
ORD012718,PROD0114,1,983.9,0.0
ORD010699,PROD0076,5,1911.33,0.1
ORD014941,PROD0199,4,919.06,0.0
ORD017834,PROD0201,4,1107.62,0.1
ORD016458,PROD0186,5,324.33,0.1
ORD008869,PROD0206,4,512.36,0.05
ORD017697,PROD0033,3,726.59,0.05
ORD002524,PROD0267,2,1411.95,0.0
ORD004404,PROD0150,5,1469.35,0.05
ORD011172,PROD0279,3,1760.62,0.0
ORD004752,PROD0089,1,390.25,0.05
ORD005625,PROD0165,2,1341.44,0.2
ORD015133,PROD0178,2,1006.65,0.0
ORD014983,PROD0205,1,315.35,0.15
ORD001388,PROD0215,2,496.9,0.0
ORD012932,PROD0187,5,2575.23,0.1
ORD012889,PROD0209,3,4636.93,0.2
ORD008391,PROD0244,1,1140.3,0.2
ORD002207,PROD0117,2,1622.14,0.0
ORD006527,PROD0048,1,2692.11,0.05
ORD014634,PROD0102,2,1726.73,0.0
ORD002783,PROD0129,3,2715.49,0.0
ORD002130,PROD0206,3,512.36,0.05
ORD002537,PROD0043,5,950.69,0.1
ORD013366,PROD0047,5,743.87,0.2
ORD009474,PROD0286,5,722.33,0.15
ORD006119,PROD0217,5,748.27,0.2
ORD011266,PROD0116,4,435.35,0.2
ORD016360,PROD0160,5,2652.37,0.0
ORD006896,PROD0112,5,3157.32,0.15
ORD012183,PROD0216,5,2535.43,0.0
ORD017680,PROD0032,3,1792.53,0.0
ORD016629,PROD0014,5,596.75,0.1
ORD014925,PROD0263,4,754.46,0.1
ORD008647,PROD0221,3,861.75,0.1
ORD016315,PROD0189,4,260.5,0.15
ORD002842,PROD0082,1,835.72,0.0
ORD005932,PROD0282,5,1059.41,0.05
ORD008685,PROD0169,2,2484.01,0.0
ORD016852,PROD0055,1,1758.65,0.15
ORD008406,PROD0078,2,1498.55,0.15
ORD016698,PROD0024,1,3557.69,0.05
ORD017063,PROD0246,1,484.36,0.1
ORD003046,PROD0265,5,709.86,0.2
ORD017470,PROD0167,3,2511.68,0.0
ORD003775,PROD0077,2,372.07,0.1
ORD006352,PROD0063,4,453.52,0.05
ORD016219,PROD0008,3,1428.37,0.2
ORD002876,PROD0079,4,1557.75,0.05
ORD017725,PROD0167,1,2511.68,0.0
ORD008506,PROD0283,5,1585.65,0.1
ORD017990,PROD0172,3,3513.98,0.0
ORD007156,PROD0170,3,1486.76,0.15
ORD000900,PROD0236,1,1243.22,0.0
ORD006578,PROD0041,4,566.23,0.0
ORD007426,PROD0222,4,803.44,0.1
ORD004805,PROD0181,5,218.55,0.15
ORD008513,PROD0026,4,926.18,0.0
ORD009750,PROD0211,4,1092.8,0.05
ORD007247,PROD0283,3,1585.65,0.0
ORD011988,PROD0133,3,737.29,0.05
ORD014482,PROD0235,2,1069.09,0.1
ORD013774,PROD0246,1,484.36,0.05
ORD008369,PROD0231,1,1734.21,0.05
ORD016240,PROD0289,4,1376.41,0.0
ORD009223,PROD0248,5,581.51,0.15
ORD007086,PROD0298,5,392.05,0.15
ORD005222,PROD0179,1,608.27,0.05
ORD006074,PROD0175,2,2260.04,0.05
ORD003009,PROD0048,3,2692.11,0.15
ORD004790,PROD0087,2,2381.84,0.1
ORD000867,PROD0022,2,174.42,0.1
ORD000730,PROD0194,4,2044.13,0.05
ORD004554,PROD0166,3,655.43,0.0
ORD009076,PROD0225,5,670.12,0.0
ORD009875,PROD0193,3,3394.61,0.0
ORD004455,PROD0136,5,4655.74,0.05
ORD009782,PROD0211,1,1092.8,0.2
ORD003603,PROD0192,1,2094.72,0.15
ORD013498,PROD0156,5,1302.29,0.0
ORD017005,PROD0264,2,409.67,0.15
ORD010036,PROD0048,3,2692.11,0.2
ORD009124,PROD0087,4,2381.84,0.05
ORD010140,PROD0267,3,1411.95,0.1
ORD002791,PROD0168,3,1759.17,0.1
ORD011476,PROD0238,4,1179.28,0.0
ORD002399,PROD0289,2,1376.41,0.0
ORD003102,PROD0272,4,834.67,0.05
ORD013611,PROD0168,3,1759.17,0.1
ORD014090,PROD0261,4,1950.36,0.05
ORD008655,PROD0287,2,1180.58,0.05
ORD005060,PROD0064,1,706.46,0.0
ORD017976,PROD0156,1,1302.29,0.05
ORD000045,PROD0150,1,1469.35,0.2
ORD011346,PROD0070,3,2065.33,0.15
ORD006060,PROD0125,4,1338.46,0.1
ORD006600,PROD0248,1,581.51,0.0
ORD001171,PROD0253,3,3782.92,0.15
ORD007022,PROD0132,5,1663.98,0.0
ORD015297,PROD0079,1,1557.75,0.05
ORD003260,PROD0152,1,3664.43,0.0
ORD013694,PROD0122,5,768.92,0.0
ORD009747,PROD0016,5,2382.58,0.1
ORD001998,PROD0042,5,5997.9,0.0
ORD003253,PROD0195,1,525.15,0.15
ORD000966,PROD0256,3,895.23,0.05
ORD001325,PROD0060,4,511.57,0.0
ORD016441,PROD0210,5,539.67,0.15
ORD005287,PROD0158,5,1130.19,0.1
ORD010841,PROD0236,4,1243.22,0.15
ORD008401,PROD0129,3,2715.49,0.05
ORD010302,PROD0131,3,719.35,0.15
ORD011465,PROD0232,5,480.05,0.0
ORD011982,PROD0134,5,938.67,0.1
ORD004346,PROD0238,2,1179.28,0.0
ORD000428,PROD0157,5,1342.68,0.0
ORD004376,PROD0100,4,1535.02,0.1
ORD016030,PROD0259,3,272.42,0.05
ORD017905,PROD0127,2,1166.2,0.1
ORD009138,PROD0245,2,258.37,0.0
ORD005268,PROD0109,1,315.2,0.1
ORD002984,PROD0205,2,315.35,0.05
ORD003179,PROD0035,1,914.62,0.0
ORD003766,PROD0063,1,453.52,0.1
ORD012829,PROD0247,2,1013.19,0.1
ORD009488,PROD0041,2,566.23,0.2
ORD007181,PROD0192,2,2094.72,0.2
ORD004283,PROD0085,1,2361.96,0.1
ORD014189,PROD0030,4,1536.54,0.1
ORD003298,PROD0213,2,475.42,0.1
ORD000966,PROD0299,5,3528.34,0.05
ORD016719,PROD0139,3,624.58,0.05
ORD014878,PROD0188,1,5555.06,0.0
ORD013617,PROD0193,3,3394.61,0.15
ORD017533,PROD0119,5,1545.4,0.15
