customer_id,customer_name,gender,age,city,state,signup_date,customer_segment
CUST09985,Customer_09985,Female,55,Pune,Telangana,2023-06-02,Premium
CUST09986,Customer_09986,Female,40,Mumbai,West Bengal,2023-03-18,Consumer
CUST09987,Customer_09987,Male,45,Kolkata,Tamil Nadu,2024-12-03,Consumer
CUST09988,Customer_09988,Male,53,Chennai,Tamil Nadu,2024-06-23,Consumer
CUST09989,Customer_09989,Male,42,Pune,West Bengal,2024-12-25,Consumer
CUST09990,Customer_09990,Female,24,Bengaluru,Delhi,2024-01-04,Consumer
CUST09991,Customer_09991,Male,35,Ahmedabad,Karnataka,2024-07-21,Consumer
CUST09992,Customer_09992,Male,37,Mumbai,Delhi,2024-09-15,Corporate
CUST09993,Customer_09993,Male,22,Delhi,Telangana,2023-06-04,Corporate
CUST09994,Customer_09994,Female,35,Ahmedabad,Tamil Nadu,2025-03-04,Consumer
CUST09995,Customer_09995,Male,59,Hyderabad,Tamil Nadu,2023-09-28,Consumer
CUST09996,Customer_09996,Female,57,Mumbai,Maharashtra,2024-07-15,Consumer
CUST09997,Customer_09997,Female,50,Mumbai,Maharashtra,2025-12-27,Corporate
CUST09998,Customer_09998,Female,32,Delhi,West Bengal,2023-05-12,Consumer
CUST09999,Customer_09999,Male,52,Delhi,Delhi,2025-04-24,Premium
CUST10000,Customer_10000,Male,64,Chennai,Karnataka,2023-09-22,Consumer
CUST10001,Customer_10001,Male,63,Pune,West Bengal,2023-08-08,Consumer
CUST10002,Customer_10002,Male,18,Delhi,Telangana,2025-06-17,Consumer
CUST10003,Customer_10003,Male,38,Delhi,Delhi,2025-07-25,Consumer
CUST10004,Customer_10004,Female,25,Delhi,Tamil Nadu,2025-09-15,Consumer
CUST10005,Customer_10005,Male,24,Ahmedabad,Tamil Nadu,2023-10-16,Consumer
CUST10006,Customer_10006,Female,58,Pune,Tamil Nadu,2025-01-20,Consumer
CUST10007,Customer_10007,Male,67,Hyderabad,Telangana,2023-11-16,Premium
CUST10008,Customer_10008,Female,61,Mumbai,West Bengal,2023-11-14,Premium
CUST10009,Customer_10009,Female,57,Mumbai,Delhi,2024-05-01,Consumer
CUST10010,Customer_10010,Female,57,Delhi,Telangana,2024-08-10,Corporate
CUST10011,Customer_10011,Female,47,Kolkata,Gujarat,2023-02-08,Consumer
CUST10012,Customer_10012,Female,55,Kolkata,Tamil Nadu,2025-07-31,Consumer
CUST10013,Customer_10013,Female,52,Pune,Maharashtra,2023-04-15,Consumer
CUST10014,Customer_10014,Male,19,Chennai,Delhi,2024-05-21,Consumer
CUST10015,Customer_10015,Female,63,Delhi,Maharashtra,2024-07-23,Corporate
CUST10016,Customer_10016,Male,25,Ahmedabad,Delhi,2023-11-25,Consumer
CUST10017,Customer_10017,Male,55,Pune,West Bengal,2025-09-10,Corporate
CUST10018,Customer_10018,Male,21,Pune,Tamil Nadu,2023-11-04,Corporate
CUST10019,Customer_10019,Male,54,Ahmedabad,Maharashtra,2023-08-10,Consumer
CUST10020,Customer_10020,Male,38,Chennai,Maharashtra,2024-10-17,Consumer
CUST10021,Customer_10021,Male,30,Pune,Delhi,2025-11-16,Consumer
CUST10022,Customer_10022,Male,26,Ahmedabad,Gujarat,2024-11-03,Consumer
CUST10023,Customer_10023,Female,62,Mumbai,Gujarat,2023-05-31,Consumer
CUST10024,Customer_10024,Male,46,Chennai,Maharashtra,2023-06-22,Consumer
CUST10025,Customer_10025,Female,58,Chennai,Maharashtra,2024-12-23,Corporate
CUST10026,Customer_10026,Male,41,Bengaluru,West Bengal,2025-09-05,Corporate
CUST10027,Customer_10027,Female,33,Chennai,Tamil Nadu,2025-11-11,Consumer
CUST10028,Customer_10028,Female,29,Chennai,Delhi,2025-03-20,Consumer
CUST10029,Customer_10029,Female,19,Ahmedabad,Delhi,2025-05-26,Consumer
CUST10030,Customer_10030,Female,36,Hyderabad,Karnataka,2024-09-12,Corporate
CUST10031,Customer_10031,Male,47,Mumbai,Delhi,2023-02-16,Consumer
CUST10032,Customer_10032,Other,33,Delhi,Tamil Nadu,2025-06-08,Corporate
CUST10033,Customer_10033,Female,41,Ahmedabad,Maharashtra,2025-04-19,Premium
CUST10034,Customer_10034,Female,30,Bengaluru,West Bengal,2024-07-23,Consumer
CUST10035,Customer_10035,Female,22,Chennai,Karnataka,2024-06-21,Premium
CUST10036,Customer_10036,Male,40,Hyderabad,West Bengal,2023-02-13,Consumer
CUST10037,Customer_10037,Female,55,Hyderabad,West Bengal,2024-08-19,Consumer
CUST10038,Customer_10038,Male,48,Ahmedabad,Maharashtra,2023-01-22,Consumer
CUST10039,Customer_10039,Female,34,Pune,Delhi,2023-08-14,Consumer
CUST10040,Customer_10040,Male,66,Delhi,Telangana,2024-07-02,Consumer
CUST10041,Customer_10041,Female,66,Delhi,Maharashtra,2024-01-09,Corporate
CUST10042,Customer_10042,Male,20,Kolkata,Gujarat,2024-09-04,Consumer
CUST10043,Customer_10043,Male,43,Mumbai,Delhi,2024-10-15,Consumer
CUST10044,Customer_10044,Female,30,Kolkata,Gujarat,2025-10-24,Premium
CUST10045,Customer_10045,Female,61,Pune,Tamil Nadu,2023-01-24,Corporate
CUST10046,Customer_10046,Female,55,Chennai,Gujarat,2025-04-12,Consumer
CUST10047,Customer_10047,Male,39,Hyderabad,Delhi,2024-06-22,Consumer
CUST10048,Customer_10048,Male,38,Bengaluru,Karnataka,2024-01-07,Consumer
CUST10049,Customer_10049,Female,46,Mumbai,Gujarat,2025-07-01,Consumer
CUST10050,Customer_10050,Other,62,Ahmedabad,Telangana,2025-12-28,Consumer
CUST10051,Customer_10051,Female,63,Chennai,West Bengal,2025-12-31,Corporate
CUST10052,Customer_10052,Male,56,Pune,Telangana,2025-01-27,Consumer
CUST10053,Customer_10053,Female,22,Delhi,Telangana,2025-02-24,Premium
CUST10054,Customer_10054,Male,31,Pune,Gujarat,2025-10-10,Corporate
CUST10055,Customer_10055,Female,35,Chennai,Tamil Nadu,2023-02-09,Premium
CUST10056,Customer_10056,Male,21,Pune,Telangana,2025-11-28,Premium
CUST10057,Customer_10057,Male,50,Delhi,Maharashtra,2025-12-15,Consumer
CUST10058,Customer_10058,Female,56,Chennai,West Bengal,2025-06-03,Corporate
CUST10059,Customer_10059,Female,37,Bengaluru,Tamil Nadu,2025-01-14,Consumer
CUST10060,Customer_10060,Male,30,Kolkata,Delhi,2024-07-19,Consumer
CUST10061,Customer_10061,Male,53,Mumbai,Karnataka,2023-10-29,Consumer
CUST10062,Customer_10062,Male,62,Pune,Tamil Nadu,2025-08-19,Consumer
CUST10063,Customer_10063,Female,21,Delhi,West Bengal,2025-07-22,Consumer
CUST10064,Customer_10064,Male,52,Bengaluru,West Bengal,2024-07-08,Corporate
CUST10065,Customer_10065,Male,25,Hyderabad,Karnataka,2023-01-04,Consumer
CUST10066,Customer_10066,Female,69,Bengaluru,Tamil Nadu,2025-05-30,Consumer
CUST10067,Customer_10067,Female,57,Bengaluru,Delhi,2024-02-14,Corporate
CUST10068,Customer_10068,Female,66,Bengaluru,Karnataka,2023-09-22,Consumer
CUST10069,Customer_10069,Female,64,Ahmedabad,West Bengal,2023-01-15,Corporate
CUST10070,Customer_10070,Female,53,Delhi,Tamil Nadu,2023-03-29,Premium
CUST10071,Customer_10071,Female,23,Ahmedabad,West Bengal,2023-04-09,Consumer
CUST10072,Customer_10072,Female,39,Hyderabad,Karnataka,2025-10-04,Consumer
CUST10073,Customer_10073,Female,23,Mumbai,Telangana,2023-08-05,Corporate
CUST10074,Customer_10074,Male,59,Bengaluru,West Bengal,2024-02-14,Corporate
CUST10075,Customer_10075,Other,53,Delhi,Telangana,2023-07-10,Corporate
CUST10076,Customer_10076,Male,26,Delhi,Gujarat,2024-09-08,Consumer
CUST10077,Customer_10077,Male,33,Mumbai,Telangana,2025-11-16,Corporate
CUST10078,Customer_10078,Male,56,Kolkata,Maharashtra,2024-08-17,Consumer
CUST10079,Customer_10079,Male,63,Chennai,Telangana,2023-08-18,Corporate
CUST10080,Customer_10080,Female,55,Hyderabad,Telangana,2025-03-10,Consumer
CUST10081,Customer_10081,Female,50,Hyderabad,Delhi,2024-06-13,Corporate
CUST10082,Customer_10082,Female,35,Pune,Karnataka,2023-03-12,Consumer
CUST10083,Customer_10083,Female,29,Bengaluru,Karnataka,2023-04-27,Consumer
CUST10084,Customer_10084,Female,44,Chennai,Telangana,2023-04-10,Consumer
CUST10085,Customer_10085,Male,64,Kolkata,Karnataka,2024-08-22,Consumer
CUST10086,Customer_10086,Female,18,Hyderabad,Tamil Nadu,2025-05-09,Consumer
CUST10087,Customer_10087,Female,32,Kolkata,Gujarat,2023-10-22,Consumer
CUST10088,Customer_10088,Male,64,Pune,West Bengal,2025-10-01,Consumer
CUST10089,Customer_10089,Female,44,Bengaluru,Telangana,2024-09-25,Consumer
CUST10090,Customer_10090,Male,33,Chennai,Gujarat,2023-02-26,Consumer
CUST10091,Customer_10091,Male,38,Delhi,Telangana,2025-11-02,Corporate
CUST10092,Customer_10092,Male,18,Bengaluru,Maharashtra,2023-07-12,Consumer
CUST10093,Customer_10093,Male,46,Chennai,Gujarat,2025-09-20,Consumer
CUST10094,Customer_10094,Female,20,Mumbai,Tamil Nadu,2025-11-12,Consumer
CUST10095,Customer_10095,Female,29,Hyderabad,Telangana,2023-01-30,Corporate
CUST10096,Customer_10096,Male,45,Kolkata,Telangana,2023-11-06,Corporate
CUST10097,Customer_10097,Female,56,Bengaluru,Karnataka,2024-07-25,Consumer
CUST10098,Customer_10098,Female,54,Pune,Telangana,2023-03-07,Premium
CUST10099,Customer_10099,Male,48,Delhi,Gujarat,2023-06-15,Consumer
CUST10100,Customer_10100,Male,48,Pune,Gujarat,2024-07-17,Consumer
CUST10101,Customer_10101,Female,50,Kolkata,Telangana,2023-06-29,Consumer
CUST10102,Customer_10102,Female,50,Bengaluru,Telangana,2024-06-27,Premium
CUST10103,Customer_10103,Other,64,Hyderabad,Telangana,2024-12-26,Consumer
CUST10104,Customer_10104,Male,57,Hyderabad,Maharashtra,2025-02-15,Consumer
CUST10105,Customer_10105,Female,28,Chennai,Tamil Nadu,2025-11-06,Premium
CUST10106,Customer_10106,Male,63,Pune,West Bengal,2023-05-06,Consumer
CUST10107,Customer_10107,Male,46,Pune,Gujarat,2023-03-23,Premium
CUST10108,Customer_10108,Female,42,Delhi,Maharashtra,2025-11-29,Corporate
CUST10109,Customer_10109,Male,30,Kolkata,West Bengal,2025-08-28,Consumer
CUST10110,Customer_10110,Male,68,Chennai,Karnataka,2024-03-13,Consumer
CUST10111,Customer_10111,Male,61,Delhi,Delhi,2025-08-25,Consumer
CUST10112,Customer_10112,Male,36,Ahmedabad,Telangana,2024-06-13,Consumer
CUST10113,Customer_10113,Female,53,Bengaluru,Gujarat,2025-07-22,Consumer
CUST10114,Customer_10114,Female,45,Bengaluru,West Bengal,2025-01-03,Corporate
CUST10115,Customer_10115,Male,21,Ahmedabad,Karnataka,2024-07-10,Consumer
CUST10116,Customer_10116,Male,20,Pune,Gujarat,2023-08-29,Consumer
CUST10117,Customer_10117,Male,55,Kolkata,Delhi,2023-11-30,Premium
CUST10118,Customer_10118,Female,54,Chennai,West Bengal,2023-02-17,Consumer
CUST10119,Customer_10119,Male,60,Ahmedabad,Telangana,2024-04-07,Consumer
CUST10120,Customer_10120,Female,42,Kolkata,Gujarat,2023-11-13,Consumer
CUST10121,Customer_10121,Male,58,Mumbai,Telangana,2023-01-02,Consumer
CUST10122,Customer_10122,Male,52,Hyderabad,Delhi,2024-01-07,Corporate
CUST10123,Customer_10123,Female,46,Ahmedabad,Maharashtra,2025-10-30,Corporate
CUST10124,Customer_10124,Female,58,Kolkata,West Bengal,2024-08-10,Corporate
CUST10125,Customer_10125,Male,46,Chennai,Delhi,2024-02-27,Consumer
CUST10126,Customer_10126,Female,29,Ahmedabad,Delhi,2025-04-12,Corporate
CUST10127,Customer_10127,Female,52,Kolkata,Gujarat,2025-08-19,Consumer
CUST10128,Customer_10128,Female,37,Ahmedabad,West Bengal,2024-12-27,Consumer
CUST10129,Customer_10129,Female,34,Chennai,Tamil Nadu,2024-04-20,Consumer
CUST10130,Customer_10130,Female,29,Bengaluru,Telangana,2023-09-02,Consumer
CUST10131,Customer_10131,Other,67,Hyderabad,West Bengal,2024-11-22,Premium
CUST10132,Customer_10132,Male,53,Kolkata,Gujarat,2024-05-02,Premium
CUST10133,Customer_10133,Female,27,Kolkata,Telangana,2025-05-02,Premium
CUST10134,Customer_10134,Male,35,Kolkata,Maharashtra,2025-01-22,Consumer
CUST10135,Customer_10135,Male,47,Ahmedabad,West Bengal,2025-07-16,Corporate
CUST10136,Customer_10136,Male,25,Chennai,Maharashtra,2025-10-25,Corporate
CUST10137,Customer_10137,Male,58,Ahmedabad,Tamil Nadu,2023-08-05,Corporate
CUST10138,Customer_10138,Female,68,Kolkata,Tamil Nadu,2025-08-16,Consumer
CUST10139,Customer_10139,Female,30,Bengaluru,Tamil Nadu,2023-11-06,Corporate
CUST10140,Customer_10140,Female,48,Bengaluru,Maharashtra,2023-02-07,Consumer
CUST10141,Customer_10141,Male,23,Pune,Delhi,2025-06-23,Corporate
CUST10142,Customer_10142,Male,24,Ahmedabad,Gujarat,2025-12-20,Corporate
CUST10143,Customer_10143,Female,38,Pune,Telangana,2023-08-21,Corporate
CUST10144,Customer_10144,Male,55,Chennai,Telangana,2024-05-27,Corporate
CUST10145,Customer_10145,Female,60,Chennai,Gujarat,2023-05-30,Consumer
CUST10146,Customer_10146,Female,66,Bengaluru,Karnataka,2023-08-03,Premium
CUST10147,Customer_10147,Female,68,Pune,Maharashtra,2024-02-03,Consumer
CUST10148,Customer_10148,Female,45,Kolkata,Maharashtra,2025-10-26,Consumer
CUST10149,Customer_10149,Female,61,Kolkata,Tamil Nadu,2023-07-08,Consumer
CUST10150,Customer_10150,Male,38,Ahmedabad,West Bengal,2024-10-21,Corporate
CUST10151,Customer_10151,Female,38,Chennai,West Bengal,2023-01-28,Corporate
CUST10152,Customer_10152,Male,41,Hyderabad,Gujarat,2024-11-07,Premium
CUST10153,Customer_10153,Male,44,Bengaluru,Karnataka,2023-05-15,Consumer
CUST10154,Customer_10154,Male,44,Bengaluru,Karnataka,2023-11-01,Consumer
CUST10155,Customer_10155,Female,30,Chennai,Maharashtra,2024-05-09,Consumer
CUST10156,Customer_10156,Male,67,Chennai,Tamil Nadu,2024-12-24,Corporate
CUST10157,Customer_10157,Male,46,Chennai,Telangana,2025-05-09,Consumer
CUST10158,Customer_10158,Male,56,Ahmedabad,Tamil Nadu,2024-01-26,Corporate
CUST10159,Customer_10159,Female,45,Kolkata,Telangana,2025-11-04,Premium
CUST10160,Customer_10160,Female,54,Kolkata,West Bengal,2024-08-21,Consumer
CUST10161,Customer_10161,Female,46,Ahmedabad,Maharashtra,2025-07-07,Corporate
CUST10162,Customer_10162,Female,65,Hyderabad,Tamil Nadu,2025-06-10,Consumer
CUST10163,Customer_10163,Male,39,Ahmedabad,Karnataka,2023-08-11,Consumer
CUST10164,Customer_10164,Male,53,Bengaluru,Gujarat,2025-04-07,Consumer
CUST10165,Customer_10165,Female,47,Mumbai,Delhi,2023-09-23,Corporate
CUST10166,Customer_10166,Male,45,Ahmedabad,Karnataka,2023-09-10,Consumer
CUST10167,Customer_10167,Male,40,Hyderabad,West Bengal,2023-07-18,Consumer
CUST10168,Customer_10168,Male,50,Hyderabad,Gujarat,2025-12-15,Premium
CUST10169,Customer_10169,Female,21,Kolkata,Telangana,2025-07-16,Consumer
CUST10170,Customer_10170,Male,20,Ahmedabad,Maharashtra,2024-02-11,Corporate
CUST10171,Customer_10171,Female,49,Pune,Tamil Nadu,2024-04-30,Corporate
CUST10172,Customer_10172,Male,21,Bengaluru,West Bengal,2025-05-02,Consumer
CUST10173,Customer_10173,Female,18,Kolkata,West Bengal,2023-12-29,Consumer
CUST10174,Customer_10174,Male,29,Mumbai,Maharashtra,2023-07-31,Consumer
CUST10175,Customer_10175,Male,30,Bengaluru,Maharashtra,2024-12-01,Premium
CUST10176,Customer_10176,Male,51,Hyderabad,Telangana,2025-05-26,Consumer
CUST10177,Customer_10177,Female,46,Chennai,Maharashtra,2024-09-05,Corporate
CUST10178,Customer_10178,Male,26,Bengaluru,Tamil Nadu,2025-07-04,Corporate
CUST10179,Customer_10179,Female,48,Ahmedabad,West Bengal,2023-05-23,Consumer
CUST10180,Customer_10180,Female,24,Bengaluru,Karnataka,2025-12-29,Corporate
CUST10181,Customer_10181,Female,30,Chennai,Maharashtra,2025-08-15,Consumer
CUST10182,Customer_10182,Male,19,Mumbai,Tamil Nadu,2025-05-14,Consumer
CUST10183,Customer_10183,Male,50,Mumbai,Tamil Nadu,2023-03-01,Consumer
CUST10184,Customer_10184,Male,67,Bengaluru,Telangana,2024-06-05,Premium
CUST10185,Customer_10185,Female,24,Kolkata,Maharashtra,2023-11-05,Premium
CUST10186,Customer_10186,Female,35,Ahmedabad,West Bengal,2023-12-07,Consumer
CUST10187,Customer_10187,Female,68,Chennai,Telangana,2025-06-18,Consumer
CUST10188,Customer_10188,Female,25,Pune,Karnataka,2025-01-31,Corporate
CUST10189,Customer_10189,Male,29,Bengaluru,Karnataka,2023-08-28,Consumer
CUST10190,Customer_10190,Male,60,Chennai,Gujarat,2023-08-13,Corporate
CUST10191,Customer_10191,Female,47,Hyderabad,Tamil Nadu,2023-10-06,Consumer
CUST10192,Customer_10192,Male,26,Pune,Maharashtra,2024-03-04,Consumer
CUST10193,Customer_10193,Male,45,Chennai,Gujarat,2024-02-06,Corporate
CUST10194,Customer_10194,Female,21,Kolkata,West Bengal,2023-02-15,Consumer
CUST10195,Customer_10195,Male,56,Bengaluru,Tamil Nadu,2024-05-28,Consumer
CUST10196,Customer_10196,Female,34,Delhi,West Bengal,2025-10-20,Consumer
CUST10197,Customer_10197,Female,28,Mumbai,Maharashtra,2023-10-31,Consumer
CUST10198,Customer_10198,Female,19,Bengaluru,Telangana,2023-06-01,Corporate
CUST10199,Customer_10199,Male,40,Chennai,Karnataka,2023-12-17,Corporate
CUST10200,Customer_10200,Male,67,Ahmedabad,Gujarat,2024-12-05,Consumer
CUST10201,Customer_10201,Female,39,Pune,West Bengal,2023-04-02,Consumer
CUST10202,Customer_10202,Male,43,Pune,Gujarat,2023-04-16,Corporate
CUST10203,Customer_10203,Male,29,Chennai,Karnataka,2025-01-10,Premium
CUST10204,Customer_10204,Male,49,Ahmedabad,Telangana,2023-05-12,Consumer
CUST10205,Customer_10205,Male,26,Mumbai,Delhi,2025-02-07,Corporate
CUST10206,Customer_10206,Male,60,Bengaluru,Delhi,2024-04-02,Consumer
CUST10207,Customer_10207,Female,22,Pune,West Bengal,2025-06-17,Corporate
CUST10208,Customer_10208,Male,43,Pune,Delhi,2025-11-10,Consumer
CUST10209,Customer_10209,Male,24,Delhi,Maharashtra,2023-09-06,Corporate
CUST10210,Customer_10210,Female,46,Hyderabad,Gujarat,2023-07-11,Consumer
CUST10211,Customer_10211,Female,50,Delhi,Telangana,2024-08-07,Consumer
CUST10212,Customer_10212,Male,41,Hyderabad,Maharashtra,2023-06-17,Consumer
CUST10213,Customer_10213,Male,42,Pune,Maharashtra,2023-06-20,Consumer
CUST10214,Customer_10214,Female,48,Hyderabad,West Bengal,2024-06-19,Consumer
CUST10215,Customer_10215,Female,46,Bengaluru,Telangana,2024-02-12,Consumer
CUST10216,Customer_10216,Female,22,Pune,Maharashtra,2024-05-15,Corporate
CUST10217,Customer_10217,Female,55,Pune,West Bengal,2023-04-09,Corporate
CUST10218,Customer_10218,Male,62,Ahmedabad,Gujarat,2025-04-15,Corporate
CUST10219,Customer_10219,Female,28,Hyderabad,Telangana,2025-12-16,Premium
CUST10220,Customer_10220,Male,49,Chennai,Delhi,2023-09-04,Consumer
CUST10221,Customer_10221,Female,25,Hyderabad,Delhi,2024-11-14,Corporate
CUST10222,Customer_10222,Female,37,Hyderabad,Maharashtra,2024-12-13,Premium
CUST10223,Customer_10223,Female,51,Mumbai,Karnataka,2023-04-17,Consumer
CUST10224,Customer_10224,Male,64,Mumbai,Telangana,2025-12-07,Consumer
CUST10225,Customer_10225,Male,59,Bengaluru,Tamil Nadu,2025-04-24,Consumer
CUST10226,Customer_10226,Female,25,Bengaluru,West Bengal,2023-02-15,Premium
CUST10227,Customer_10227,Female,19,Chennai,Tamil Nadu,2024-01-31,Consumer
CUST10228,Customer_10228,Female,38,Mumbai,Maharashtra,2025-12-19,Consumer
CUST10229,Customer_10229,Male,32,Delhi,Karnataka,2024-09-07,Consumer
CUST10230,Customer_10230,Male,23,Bengaluru,Telangana,2025-08-07,Consumer
CUST10231,Customer_10231,Female,22,Bengaluru,Delhi,2024-11-04,Corporate
CUST10232,Customer_10232,Male,20,Mumbai,Maharashtra,2023-08-25,Corporate
CUST10233,Customer_10233,Female,60,Mumbai,Telangana,2024-09-20,Consumer
CUST10234,Customer_10234,Male,60,Chennai,Telangana,2023-06-19,Consumer
CUST10235,Customer_10235,Female,33,Ahmedabad,Telangana,2025-03-31,Consumer
CUST10236,Customer_10236,Female,52,Mumbai,Karnataka,2024-01-27,Consumer
CUST10237,Customer_10237,Female,26,Ahmedabad,Telangana,2024-05-15,Consumer
CUST10238,Customer_10238,Male,52,Kolkata,Karnataka,2023-06-23,Corporate
CUST10239,Customer_10239,Female,36,Hyderabad,Karnataka,2024-08-15,Consumer
CUST10240,Customer_10240,Male,60,Pune,Gujarat,2023-06-21,Consumer
CUST10241,Customer_10241,Female,63,Delhi,Telangana,2025-08-15,Consumer
CUST10242,Customer_10242,Male,51,Pune,Gujarat,2024-11-06,Consumer
CUST10243,Customer_10243,Male,56,Hyderabad,Delhi,2025-03-19,Consumer
CUST10244,Customer_10244,Male,27,Kolkata,Gujarat,2024-09-14,Corporate
CUST10245,Customer_10245,Male,27,Kolkata,Gujarat,2024-12-19,Consumer
CUST10246,Customer_10246,Female,37,Hyderabad,West Bengal,2023-12-04,Corporate
CUST10247,Customer_10247,Male,18,Pune,West Bengal,2025-12-29,Corporate
CUST10248,Customer_10248,Female,23,Hyderabad,West Bengal,2025-07-25,Corporate
CUST10249,Customer_10249,Other,63,Bengaluru,Telangana,2024-01-13,Consumer
CUST10250,Customer_10250,Male,19,Kolkata,Delhi,2025-11-01,Consumer
CUST10251,Customer_10251,Female,55,Pune,Maharashtra,2024-02-22,Consumer
CUST10252,Customer_10252,Male,50,Ahmedabad,Tamil Nadu,2023-11-27,Consumer
CUST10253,Customer_10253,Male,20,Hyderabad,Maharashtra,2025-09-09,Consumer
CUST10254,Customer_10254,Male,53,Ahmedabad,Karnataka,2023-10-07,Consumer
CUST10255,Customer_10255,Female,30,Bengaluru,Maharashtra,2025-05-30,Consumer
CUST10256,Customer_10256,Male,52,Mumbai,Tamil Nadu,2024-03-22,Corporate
CUST10257,Customer_10257,Female,32,Kolkata,Tamil Nadu,2025-04-10,Corporate
CUST10258,Customer_10258,Female,62,Delhi,Delhi,2025-01-04,Consumer
CUST10259,Customer_10259,Female,39,Delhi,West Bengal,2025-11-17,Consumer
CUST10260,Customer_10260,Male,60,Hyderabad,Maharashtra,2023-07-12,Consumer
CUST10261,Customer_10261,Female,21,Delhi,Karnataka,2025-03-23,Consumer
CUST10262,Customer_10262,Female,34,Bengaluru,Gujarat,2025-08-19,Consumer
CUST10263,Customer_10263,Female,22,Mumbai,Gujarat,2024-02-28,Consumer
CUST10264,Customer_10264,Female,38,Hyderabad,Karnataka,2024-12-06,Premium
CUST10265,Customer_10265,Female,41,Chennai,Delhi,2023-04-01,Corporate
CUST10266,Customer_10266,Male,48,Pune,Gujarat,2024-10-09,Corporate
CUST10267,Customer_10267,Male,57,Kolkata,Delhi,2025-03-05,Corporate
CUST10268,Customer_10268,Male,47,Ahmedabad,Gujarat,2025-01-10,Corporate
CUST10269,Customer_10269,Male,59,Delhi,Gujarat,2023-05-25,Consumer
CUST10270,Customer_10270,Male,24,Delhi,Maharashtra,2024-03-27,Consumer
CUST10271,Customer_10271,Male,66,Hyderabad,Delhi,2023-08-30,Consumer
CUST10272,Customer_10272,Male,24,Pune,Tamil Nadu,2025-11-20,Corporate
CUST10273,Customer_10273,Female,44,Pune,Karnataka,2025-02-11,Corporate
CUST10274,Customer_10274,Male,41,Delhi,Gujarat,2025-12-19,Consumer
CUST10275,Customer_10275,Female,36,Delhi,West Bengal,2024-04-20,Premium
CUST10276,Customer_10276,Male,58,Ahmedabad,Tamil Nadu,2023-04-11,Consumer
CUST10277,Customer_10277,Female,51,Chennai,Telangana,2025-03-20,Consumer
CUST10278,Customer_10278,Female,39,Pune,Tamil Nadu,2025-03-01,Consumer
CUST10279,Customer_10279,Male,69,Bengaluru,West Bengal,2024-09-24,Consumer
CUST10280,Customer_10280,Male,68,Kolkata,Karnataka,2025-05-26,Corporate
CUST10281,Customer_10281,Male,44,Hyderabad,Telangana,2024-08-11,Consumer
CUST10282,Customer_10282,Male,23,Hyderabad,Maharashtra,2023-09-30,Consumer
CUST10283,Customer_10283,Female,27,Chennai,West Bengal,2025-05-31,Consumer
CUST10284,Customer_10284,Female,62,Kolkata,Telangana,2023-02-27,Corporate
CUST10285,Customer_10285,Male,48,Chennai,Delhi,2025-01-28,Consumer
CUST10286,Customer_10286,Male,42,Bengaluru,Karnataka,2025-09-09,Consumer
CUST10287,Customer_10287,Male,19,Mumbai,Delhi,2025-08-02,Corporate
CUST10288,Customer_10288,Male,27,Hyderabad,Tamil Nadu,2024-01-22,Consumer
CUST10289,Customer_10289,Female,27,Pune,Maharashtra,2023-02-14,Consumer
CUST10290,Customer_10290,Male,43,Kolkata,Karnataka,2023-10-18,Consumer
CUST10291,Customer_10291,Female,22,Delhi,Maharashtra,2025-03-25,Consumer
CUST10292,Customer_10292,Male,39,Kolkata,Gujarat,2023-08-28,Corporate
CUST10293,Customer_10293,Male,21,Bengaluru,Karnataka,2023-10-03,Consumer
CUST10294,Customer_10294,Female,51,Ahmedabad,West Bengal,2024-02-22,Consumer
CUST10295,Customer_10295,Male,24,Hyderabad,Delhi,2023-07-26,Consumer
CUST10296,Customer_10296,Female,67,Pune,Tamil Nadu,2023-12-31,Corporate
CUST10297,Customer_10297,Female,34,Bengaluru,Telangana,2025-04-12,Consumer
CUST10298,Customer_10298,Male,28,Ahmedabad,Maharashtra,2024-07-21,Corporate
CUST10299,Customer_10299,Male,67,Mumbai,Karnataka,2023-06-09,Corporate
CUST10300,Customer_10300,Female,25,Pune,Karnataka,2023-04-06,Consumer
CUST10301,Customer_10301,Female,45,Hyderabad,Gujarat,2024-02-29,Corporate
CUST10302,Customer_10302,Female,61,Kolkata,Maharashtra,2024-08-21,Consumer
CUST10303,Customer_10303,Male,50,Delhi,Telangana,2023-09-25,Consumer
CUST10304,Customer_10304,Other,69,Pune,Tamil Nadu,2023-02-13,Corporate
CUST10305,Customer_10305,Male,42,Ahmedabad,Karnataka,2024-08-17,Corporate
CUST10306,Customer_10306,Female,38,Ahmedabad,Karnataka,2025-10-08,Corporate
CUST10307,Customer_10307,Female,29,Hyderabad,Maharashtra,2023-01-09,Consumer
CUST10308,Customer_10308,Male,43,Ahmedabad,Maharashtra,2024-10-30,Consumer
CUST10309,Customer_10309,Female,46,Bengaluru,Karnataka,2024-01-16,Corporate
CUST10310,Customer_10310,Male,55,Mumbai,Karnataka,2024-12-27,Consumer
CUST10311,Customer_10311,Female,52,Ahmedabad,Gujarat,2023-04-25,Consumer
CUST10312,Customer_10312,Male,54,Pune,Karnataka,2024-01-23,Consumer
CUST10313,Customer_10313,Female,63,Bengaluru,Delhi,2024-03-14,Corporate
CUST10314,Customer_10314,Male,61,Bengaluru,Karnataka,2025-06-28,Premium
CUST10315,Customer_10315,Female,62,Chennai,Tamil Nadu,2025-04-24,Consumer
