order_id,product_id,quantity,unit_price,discount,gross_sales,discount_amount,net_sales
ORD008412,PROD0130,1,1402.05,0.05,1402.05,70.1,1331.95
ORD001813,PROD0142,1,536.55,0.0,536.55,0.0,536.55
ORD008387,PROD0018,3,1106.42,0.15,3319.26,497.89,2821.37
ORD003496,PROD0209,5,4636.93,0.0,23184.65,0.0,23184.65
ORD004750,PROD0027,5,5305.88,0.1,26529.4,2652.94,23876.46
ORD005909,PROD0246,1,484.36,0.15,484.36,72.65,411.71
ORD004326,PROD0133,5,737.29,0.05,3686.45,184.32,3502.13
ORD006293,PROD0100,4,1535.02,0.15,6140.08,921.01,5219.07
ORD016807,PROD0219,4,1088.5,0.0,4354.0,0.0,4354.0
ORD014768,PROD0210,5,539.67,0.15,2698.35,404.75,2293.6
ORD005440,PROD0105,2,813.74,0.1,1627.48,162.75,1464.73
ORD011828,PROD0124,5,7033.68,0.15,35168.4,5275.26,29893.14
ORD015452,PROD0039,4,748.33,0.05,2993.32,149.67,2843.65
ORD005829,PROD0275,5,1740.08,0.0,8700.4,0.0,8700.4
ORD001960,PROD0044,2,2277.54,0.2,4555.08,911.02,3644.06
ORD008730,PROD0033,5,726.59,0.05,3632.95,181.65,3451.3
ORD017994,PROD0191,3,425.27,0.0,1275.81,0.0,1275.81
ORD016855,PROD0030,5,1536.54,0.05,7682.7,384.14,7298.56
ORD005403,PROD0219,2,1088.5,0.1,2177.0,217.7,1959.3
ORD011209,PROD0096,4,830.36,0.0,3321.44,0.0,3321.44
ORD014085,PROD0029,5,1224.14,0.0,6120.7,0.0,6120.7
ORD004397,PROD0264,4,409.67,0.05,1638.68,81.93,1556.75
ORD003784,PROD0172,4,3513.98,0.1,14055.92,1405.59,12650.33
ORD005340,PROD0163,4,703.11,0.0,2812.44,0.0,2812.44
ORD005287,PROD0142,5,536.55,0.05,2682.75,134.14,2548.61
ORD011402,PROD0165,4,1341.44,0.1,5365.76,536.58,4829.18
ORD016366,PROD0102,4,1726.73,0.0,6906.92,0.0,6906.92
ORD015143,PROD0040,1,5448.94,0.0,5448.94,0.0,5448.94
ORD003800,PROD0032,2,1792.53,0.1,3585.06,358.51,3226.55
ORD012648,PROD0256,1,895.23,0.1,895.23,89.52,805.71
ORD007151,PROD0266,5,1066.97,0.0,5334.85,0.0,5334.85
ORD009018,PROD0093,2,2481.82,0.1,4963.64,496.36,4467.28
ORD015351,PROD0095,5,853.11,0.0,4265.55,0.0,4265.55
ORD011982,PROD0054,2,1149.11,0.15,2298.22,344.73,1953.49
ORD016023,PROD0023,5,529.99,0.05,2649.95,132.5,2517.45
ORD006706,PROD0251,3,1056.88,0.1,3170.64,317.06,2853.58
ORD006282,PROD0277,1,668.68,0.05,668.68,33.43,635.25
ORD017346,PROD0133,3,737.29,0.05,2211.87,110.59,2101.28
ORD012979,PROD0037,1,1059.57,0.15,1059.57,158.94,900.63
ORD011330,PROD0198,5,1910.21,0.1,9551.05,955.1,8595.95
ORD009978,PROD0133,1,737.29,0.0,737.29,0.0,737.29
ORD008618,PROD0053,5,499.98,0.1,2499.9,249.99,2249.91
ORD006809,PROD0001,5,2228.63,0.0,11143.15,0.0,11143.15
ORD000152,PROD0243,5,4498.92,0.1,22494.6,2249.46,20245.14
ORD009179,PROD0182,5,1491.37,0.15,7456.85,1118.53,6338.32
ORD007932,PROD0246,5,484.36,0.1,2421.8,242.18,2179.62
ORD011479,PROD0138,5,2041.26,0.1,10206.3,1020.63,9185.67
ORD002807,PROD0264,3,409.67,0.15,1229.01,184.35,1044.66
ORD000376,PROD0153,5,192.77,0.05,963.85,48.19,915.66
ORD012096,PROD0114,1,983.9,0.05,983.9,49.2,934.7
ORD012970,PROD0162,5,377.71,0.05,1888.55,94.43,1794.12
ORD004379,PROD0216,5,2535.43,0.05,12677.15,633.86,12043.29
ORD012703,PROD0196,5,624.67,0.1,3123.35,312.34,2811.01
ORD008412,PROD0023,1,529.99,0.05,529.99,26.5,503.49
ORD009962,PROD0105,4,813.74,0.0,3254.96,0.0,3254.96
ORD013056,PROD0019,1,2132.91,0.0,2132.91,0.0,2132.91
ORD013653,PROD0147,5,1277.67,0.15,6388.35,958.25,5430.1
ORD003204,PROD0131,2,719.35,0.0,1438.7,0.0,1438.7
ORD009176,PROD0175,2,2260.04,0.0,4520.08,0.0,4520.08
ORD006550,PROD0134,5,938.67,0.1,4693.35,469.34,4224.01
ORD013331,PROD0242,2,1251.99,0.1,2503.98,250.4,2253.58
ORD012124,PROD0189,3,260.5,0.2,781.5,156.3,625.2
ORD015522,PROD0059,2,3884.69,0.1,7769.38,776.94,6992.44
ORD013299,PROD0101,5,3596.1,0.15,17980.5,2697.08,15283.42
ORD016374,PROD0094,4,1585.84,0.0,6343.36,0.0,6343.36
ORD010282,PROD0225,2,670.12,0.0,1340.24,0.0,1340.24
ORD008202,PROD0219,2,1088.5,0.0,2177.0,0.0,2177.0
ORD012909,PROD0262,4,1081.48,0.15,4325.92,648.89,3677.03
ORD005448,PROD0087,2,2381.84,0.1,4763.68,476.37,4287.31
ORD010299,PROD0143,2,2026.75,0.05,4053.5,202.68,3850.82
ORD006430,PROD0135,5,1098.25,0.0,5491.25,0.0,5491.25
ORD016549,PROD0260,4,2453.91,0.1,9815.64,981.56,8834.08
ORD008900,PROD0193,3,3394.61,0.0,10183.83,0.0,10183.83
ORD015802,PROD0276,2,1150.97,0.1,2301.94,230.19,2071.75
ORD002521,PROD0258,3,814.14,0.05,2442.42,122.12,2320.3
ORD014603,PROD0003,2,2931.9,0.0,5863.8,0.0,5863.8
ORD010085,PROD0080,1,1973.58,0.0,1973.58,0.0,1973.58
ORD009773,PROD0268,4,1593.82,0.05,6375.28,318.76,6056.52
ORD004439,PROD0177,3,1733.37,0.2,5200.11,1040.02,4160.09
ORD010274,PROD0035,4,914.62,0.0,3658.48,0.0,3658.48
ORD000105,PROD0114,1,983.9,0.0,983.9,0.0,983.9
ORD015421,PROD0058,1,5552.05,0.1,5552.05,555.21,4996.84
ORD013176,PROD0239,5,3878.85,0.05,19394.25,969.71,18424.54
ORD002725,PROD0150,5,1469.35,0.0,7346.75,0.0,7346.75
ORD015085,PROD0030,3,1536.54,0.1,4609.62,460.96,4148.66
ORD005909,PROD0061,4,1808.63,0.05,7234.52,361.73,6872.79
ORD013526,PROD0286,1,722.33,0.05,722.33,36.12,686.21
ORD005891,PROD0140,2,4498.4,0.2,8996.8,1799.36,7197.44
ORD017742,PROD0178,2,1006.65,0.0,2013.3,0.0,2013.3
ORD013154,PROD0083,4,1558.0,0.2,6232.0,1246.4,4985.6
ORD001982,PROD0039,4,748.33,0.1,2993.32,299.33,2693.99
ORD016961,PROD0177,2,1733.37,0.05,3466.74,173.34,3293.4
ORD014801,PROD0136,3,4655.74,0.05,13967.22,698.36,13268.86
ORD001953,PROD0087,3,2381.84,0.0,7145.52,0.0,7145.52
ORD016703,PROD0294,1,608.79,0.0,608.79,0.0,608.79
ORD014932,PROD0122,1,768.92,0.05,768.92,38.45,730.47
ORD016216,PROD0290,3,3732.41,0.1,11197.23,1119.72,10077.51
ORD010130,PROD0026,1,926.18,0.0,926.18,0.0,926.18
ORD017832,PROD0009,4,419.4,0.0,1677.6,0.0,1677.6
ORD008061,PROD0133,3,737.29,0.0,2211.87,0.0,2211.87
ORD002483,PROD0086,1,1292.77,0.2,1292.77,258.55,1034.22
ORD017779,PROD0120,1,3592.34,0.15,3592.34,538.85,3053.49
ORD015668,PROD0235,4,1069.09,0.0,4276.36,0.0,4276.36
ORD010039,PROD0099,3,550.57,0.05,1651.71,82.59,1569.12
ORD001994,PROD0088,4,255.81,0.05,1023.24,51.16,972.08
ORD002235,PROD0082,5,835.72,0.05,4178.6,208.93,3969.67
ORD009955,PROD0243,5,4498.92,0.0,22494.6,0.0,22494.6
ORD001373,PROD0110,3,2045.64,0.1,6136.92,613.69,5523.23
ORD002376,PROD0162,2,377.71,0.2,755.42,151.08,604.34
ORD012455,PROD0090,1,1416.42,0.1,1416.42,141.64,1274.78
ORD000942,PROD0177,2,1733.37,0.05,3466.74,173.34,3293.4
ORD006294,PROD0047,2,743.87,0.1,1487.74,148.77,1338.97
ORD004961,PROD0300,5,2550.36,0.0,12751.8,0.0,12751.8
ORD005092,PROD0137,1,445.2,0.05,445.2,22.26,422.94
ORD002694,PROD0099,3,550.57,0.2,1651.71,330.34,1321.37
ORD010355,PROD0074,3,701.79,0.05,2105.37,105.27,2000.1
ORD005936,PROD0265,3,709.86,0.0,2129.58,0.0,2129.58
ORD005335,PROD0236,5,1243.22,0.05,6216.1,310.81,5905.29
ORD011732,PROD0260,4,2453.91,0.2,9815.64,1963.13,7852.51
ORD004385,PROD0121,2,1762.91,0.1,3525.82,352.58,3173.24
ORD009921,PROD0211,1,1092.8,0.0,1092.8,0.0,1092.8
ORD012261,PROD0240,2,1736.87,0.1,3473.74,347.37,3126.37
ORD017628,PROD0123,4,2787.07,0.15,11148.28,1672.24,9476.04
ORD011191,PROD0174,5,1681.39,0.1,8406.95,840.7,7566.25
ORD011655,PROD0060,2,511.57,0.15,1023.14,153.47,869.67
ORD017740,PROD0064,4,706.46,0.1,2825.84,282.58,2543.26
ORD007821,PROD0119,1,1545.4,0.05,1545.4,77.27,1468.13
ORD006725,PROD0197,1,774.0,0.1,774.0,77.4,696.6
ORD003917,PROD0113,5,495.12,0.1,2475.6,247.56,2228.04
ORD005401,PROD0012,3,2384.44,0.2,7153.32,1430.66,5722.66
ORD000101,PROD0205,5,315.35,0.1,1576.75,157.68,1419.07
ORD005817,PROD0233,1,865.79,0.05,865.79,43.29,822.5
ORD000495,PROD0146,1,2912.21,0.1,2912.21,291.22,2620.99
ORD005088,PROD0276,5,1150.97,0.1,5754.85,575.48,5179.37
ORD011625,PROD0100,4,1535.02,0.05,6140.08,307.0,5833.08
ORD017460,PROD0290,4,3732.41,0.05,14929.64,746.48,14183.16
ORD008982,PROD0004,5,1005.11,0.2,5025.55,1005.11,4020.44
ORD000925,PROD0040,1,5448.94,0.05,5448.94,272.45,5176.49
ORD016139,PROD0209,2,4636.93,0.1,9273.86,927.39,8346.47
ORD000899,PROD0222,5,803.44,0.05,4017.2,200.86,3816.34
ORD008665,PROD0051,3,257.94,0.1,773.82,77.38,696.44
ORD005570,PROD0199,5,919.06,0.05,4595.3,229.76,4365.54
ORD003471,PROD0211,3,1092.8,0.1,3278.4,327.84,2950.56
ORD017953,PROD0140,4,4498.4,0.1,17993.6,1799.36,16194.24
ORD012968,PROD0060,3,511.57,0.0,1534.71,0.0,1534.71
ORD010048,PROD0156,1,1302.29,0.1,1302.29,130.23,1172.06
ORD017137,PROD0271,3,1034.8,0.0,3104.4,0.0,3104.4
ORD014424,PROD0259,1,272.42,0.05,272.42,13.62,258.8
ORD013907,PROD0092,2,2466.2,0.05,4932.4,246.62,4685.78
ORD003872,PROD0019,2,2132.91,0.2,4265.82,853.16,3412.66
ORD005171,PROD0281,3,5213.75,0.1,15641.25,1564.12,14077.13
ORD012788,PROD0136,2,4655.74,0.0,9311.48,0.0,9311.48
ORD017842,PROD0103,1,814.61,0.2,814.61,162.92,651.69
ORD016259,PROD0245,3,258.37,0.05,775.11,38.76,736.35
ORD003636,PROD0238,4,1179.28,0.0,4717.12,0.0,4717.12
ORD008796,PROD0247,3,1013.19,0.05,3039.57,151.98,2887.59
ORD009620,PROD0198,1,1910.21,0.1,1910.21,191.02,1719.19
ORD017794,PROD0164,4,1896.67,0.15,7586.68,1138.0,6448.68
ORD008453,PROD0086,3,1292.77,0.1,3878.31,387.83,3490.48
ORD007124,PROD0296,4,605.83,0.1,2423.32,242.33,2180.99
ORD008688,PROD0068,2,2579.6,0.1,5159.2,515.92,4643.28
ORD001802,PROD0184,1,734.18,0.05,734.18,36.71,697.47
ORD002547,PROD0157,2,1342.68,0.05,2685.36,134.27,2551.09
ORD014171,PROD0153,3,192.77,0.05,578.31,28.92,549.39
ORD015205,PROD0019,3,2132.91,0.2,6398.73,1279.75,5118.98
ORD009779,PROD0140,4,4498.4,0.05,17993.6,899.68,17093.92
ORD016240,PROD0162,3,377.71,0.0,1133.13,0.0,1133.13
ORD003611,PROD0065,3,298.49,0.15,895.47,134.32,761.15
ORD013886,PROD0220,5,1249.15,0.05,6245.75,312.29,5933.46
ORD003040,PROD0008,3,1428.37,0.0,4285.11,0.0,4285.11
ORD002842,PROD0150,3,1469.35,0.0,4408.05,0.0,4408.05
ORD007952,PROD0244,3,1140.3,0.05,3420.9,171.04,3249.86
ORD013448,PROD0020,5,2005.81,0.1,10029.05,1002.9,9026.15
ORD012713,PROD0158,3,1130.19,0.05,3390.57,169.53,3221.04
ORD013081,PROD0291,3,859.37,0.05,2578.11,128.91,2449.2
ORD005629,PROD0194,3,2044.13,0.0,6132.39,0.0,6132.39
ORD016802,PROD0102,4,1726.73,0.15,6906.92,1036.04,5870.88
ORD000652,PROD0051,3,257.94,0.15,773.82,116.07,657.75
ORD005521,PROD0048,2,2692.11,0.05,5384.22,269.21,5115.01
ORD009069,PROD0205,5,315.35,0.15,1576.75,236.51,1340.24
ORD002961,PROD0182,1,1491.37,0.1,1491.37,149.14,1342.23
ORD000968,PROD0184,1,734.18,0.05,734.18,36.71,697.47
ORD008440,PROD0061,4,1808.63,0.0,7234.52,0.0,7234.52
ORD005949,PROD0036,2,2265.4,0.0,4530.8,0.0,4530.8
ORD001906,PROD0187,5,2575.23,0.05,12876.15,643.81,12232.34
ORD012987,PROD0050,4,138.33,0.1,553.32,55.33,497.99
ORD016452,PROD0012,5,2384.44,0.15,11922.2,1788.33,10133.87
ORD009376,PROD0111,2,843.13,0.05,1686.26,84.31,1601.95
ORD003164,PROD0141,1,526.7,0.0,526.7,0.0,526.7
ORD003339,PROD0273,2,1884.45,0.0,3768.9,0.0,3768.9
ORD002828,PROD0017,4,5213.81,0.1,20855.24,2085.52,18769.72
ORD017165,PROD0155,4,383.07,0.0,1532.28,0.0,1532.28
ORD013056,PROD0278,3,1418.31,0.2,4254.93,850.99,3403.94
ORD000211,PROD0012,5,2384.44,0.05,11922.2,596.11,11326.09
ORD002344,PROD0058,3,5552.05,0.1,16656.15,1665.62,14990.53
ORD005530,PROD0115,4,1198.13,0.1,4792.52,479.25,4313.27
ORD005803,PROD0044,1,2277.54,0.0,2277.54,0.0,2277.54
ORD003675,PROD0266,4,1066.97,0.0,4267.88,0.0,4267.88
ORD014200,PROD0282,4,1059.41,0.0,4237.64,0.0,4237.64
ORD006835,PROD0157,2,1342.68,0.2,2685.36,537.07,2148.29
ORD006793,PROD0232,1,480.05,0.1,480.05,48.0,432.05
ORD017140,PROD0282,2,1059.41,0.15,2118.82,317.82,1801.0
ORD011848,PROD0251,1,1056.88,0.05,1056.88,52.84,1004.04
ORD011941,PROD0018,5,1106.42,0.0,5532.1,0.0,5532.1
ORD009742,PROD0177,4,1733.37,0.1,6933.48,693.35,6240.13
ORD001288,PROD0271,4,1034.8,0.2,4139.2,827.84,3311.36
ORD000312,PROD0128,4,414.27,0.15,1657.08,248.56,1408.52
ORD004922,PROD0118,4,437.61,0.1,1750.44,175.04,1575.4
ORD009770,PROD0033,4,726.59,0.05,2906.36,145.32,2761.04
ORD008023,PROD0218,3,852.15,0.1,2556.45,255.64,2300.81
ORD005548,PROD0276,2,1150.97,0.05,2301.94,115.1,2186.84
ORD016161,PROD0058,1,5552.05,0.05,5552.05,277.6,5274.45
ORD008343,PROD0064,3,706.46,0.0,2119.38,0.0,2119.38
ORD011997,PROD0184,5,734.18,0.0,3670.9,0.0,3670.9
ORD012341,PROD0067,1,1836.4,0.05,1836.4,91.82,1744.58
ORD008820,PROD0183,5,606.73,0.1,3033.65,303.36,2730.29
ORD000318,PROD0231,3,1734.21,0.05,5202.63,260.13,4942.5
ORD008667,PROD0051,4,257.94,0.05,1031.76,51.59,980.17
ORD006932,PROD0164,4,1896.67,0.2,7586.68,1517.34,6069.34
ORD006863,PROD0204,5,1064.24,0.05,5321.2,266.06,5055.14
ORD002519,PROD0169,2,2484.01,0.0,4968.02,0.0,4968.02
ORD011753,PROD0161,5,1467.22,0.1,7336.1,733.61,6602.49
ORD017801,PROD0060,5,511.57,0.1,2557.85,255.78,2302.07
ORD010271,PROD0063,1,453.52,0.2,453.52,90.7,362.82
ORD010675,PROD0083,1,1558.0,0.2,1558.0,311.6,1246.4
ORD006747,PROD0072,1,4756.76,0.15,4756.76,713.51,4043.25
ORD006133,PROD0256,5,895.23,0.05,4476.15,223.81,4252.34
ORD000519,PROD0002,2,1122.65,0.05,2245.3,112.27,2133.03
ORD006680,PROD0191,3,425.27,0.1,1275.81,127.58,1148.23
ORD000349,PROD0284,5,1551.66,0.05,7758.3,387.92,7370.38
ORD010231,PROD0004,3,1005.11,0.1,3015.33,301.53,2713.8
ORD003099,PROD0095,5,853.11,0.0,4265.55,0.0,4265.55
ORD012546,PROD0111,5,843.13,0.0,4215.65,0.0,4215.65
ORD007512,PROD0020,1,2005.81,0.2,2005.81,401.16,1604.65
ORD014876,PROD0090,3,1416.42,0.1,4249.26,424.93,3824.33
ORD012650,PROD0078,1,1498.55,0.0,1498.55,0.0,1498.55
ORD015624,PROD0042,1,5997.9,0.05,5997.9,299.9,5698.0
ORD000779,PROD0194,1,2044.13,0.2,2044.13,408.83,1635.3
ORD004835,PROD0132,4,1663.98,0.0,6655.92,0.0,6655.92
ORD010170,PROD0017,2,5213.81,0.1,10427.62,1042.76,9384.86
ORD012044,PROD0231,3,1734.21,0.15,5202.63,780.39,4422.24
ORD013705,PROD0179,1,608.27,0.2,608.27,121.65,486.62
ORD004689,PROD0132,1,1663.98,0.05,1663.98,83.2,1580.78
ORD011461,PROD0266,1,1066.97,0.05,1066.97,53.35,1013.62
ORD012456,PROD0028,3,740.62,0.05,2221.86,111.09,2110.77
ORD007320,PROD0035,5,914.62,0.05,4573.1,228.66,4344.44
ORD003294,PROD0054,2,1149.11,0.05,2298.22,114.91,2183.31
ORD005964,PROD0239,4,3878.85,0.0,15515.4,0.0,15515.4
ORD012798,PROD0014,2,596.75,0.05,1193.5,59.68,1133.82
ORD000931,PROD0216,1,2535.43,0.05,2535.43,126.77,2408.66
ORD011996,PROD0222,2,803.44,0.2,1606.88,321.38,1285.5
ORD007009,PROD0260,4,2453.91,0.15,9815.64,1472.35,8343.29
ORD012271,PROD0291,5,859.37,0.05,4296.85,214.84,4082.01
ORD001946,PROD0039,5,748.33,0.2,3741.65,748.33,2993.32
ORD009166,PROD0221,2,861.75,0.1,1723.5,172.35,1551.15
ORD004937,PROD0200,3,1906.63,0.05,5719.89,285.99,5433.9
ORD001325,PROD0209,2,4636.93,0.0,9273.86,0.0,9273.86
ORD006853,PROD0119,5,1545.4,0.1,7727.0,772.7,6954.3
ORD011370,PROD0099,3,550.57,0.15,1651.71,247.76,1403.95
ORD012410,PROD0285,1,1253.77,0.05,1253.77,62.69,1191.08
ORD011850,PROD0050,3,138.33,0.2,414.99,83.0,331.99
ORD007975,PROD0139,4,624.58,0.1,2498.32,249.83,2248.49
ORD011161,PROD0200,2,1906.63,0.1,3813.26,381.33,3431.93
ORD004657,PROD0117,3,1622.14,0.0,4866.42,0.0,4866.42
ORD016630,PROD0293,1,1136.47,0.0,1136.47,0.0,1136.47
ORD015718,PROD0106,2,770.07,0.05,1540.14,77.01,1463.13
ORD014936,PROD0099,2,550.57,0.1,1101.14,110.11,991.03
ORD007027,PROD0054,1,1149.11,0.0,1149.11,0.0,1149.11
ORD017842,PROD0283,4,1585.65,0.2,6342.6,1268.52,5074.08
ORD007192,PROD0020,2,2005.81,0.0,4011.62,0.0,4011.62
ORD009857,PROD0074,2,701.79,0.05,1403.58,70.18,1333.4
ORD003984,PROD0282,3,1059.41,0.05,3178.23,158.91,3019.32
ORD005896,PROD0256,1,895.23,0.1,895.23,89.52,805.71
ORD016713,PROD0143,5,2026.75,0.2,10133.75,2026.75,8107.0
ORD011738,PROD0281,5,5213.75,0.05,26068.75,1303.44,24765.31
ORD012351,PROD0236,5,1243.22,0.05,6216.1,310.81,5905.29
ORD004585,PROD0018,3,1106.42,0.15,3319.26,497.89,2821.37
ORD002983,PROD0151,1,938.09,0.15,938.09,140.71,797.38
ORD001675,PROD0229,5,251.37,0.0,1256.85,0.0,1256.85
ORD010899,PROD0249,2,4012.64,0.1,8025.28,802.53,7222.75
ORD016343,PROD0046,1,423.5,0.1,423.5,42.35,381.15
ORD014709,PROD0031,3,2790.09,0.2,8370.27,1674.05,6696.22
ORD009591,PROD0065,3,298.49,0.05,895.47,44.77,850.7
ORD000391,PROD0027,4,5305.88,0.1,21223.52,2122.35,19101.17
ORD001352,PROD0143,3,2026.75,0.2,6080.25,1216.05,4864.2
ORD006692,PROD0225,5,670.12,0.05,3350.6,167.53,3183.07
ORD015392,PROD0174,4,1681.39,0.1,6725.56,672.56,6053.0
ORD016147,PROD0258,1,814.14,0.15,814.14,122.12,692.02
ORD005027,PROD0250,4,468.3,0.1,1873.2,187.32,1685.88
ORD014745,PROD0036,2,2265.4,0.05,4530.8,226.54,4304.26
ORD012374,PROD0041,3,566.23,0.05,1698.69,84.93,1613.76
ORD004721,PROD0123,3,2787.07,0.1,8361.21,836.12,7525.09
ORD003437,PROD0011,3,569.66,0.0,1708.98,0.0,1708.98
ORD016136,PROD0062,5,1731.8,0.05,8659.0,432.95,8226.05
ORD006658,PROD0118,1,437.61,0.2,437.61,87.52,350.09
ORD004682,PROD0190,1,1494.94,0.15,1494.94,224.24,1270.7
ORD002044,PROD0143,5,2026.75,0.05,10133.75,506.69,9627.06
ORD000623,PROD0002,4,1122.65,0.1,4490.6,449.06,4041.54
ORD017968,PROD0066,3,705.54,0.1,2116.62,211.66,1904.96
ORD013136,PROD0198,1,1910.21,0.05,1910.21,95.51,1814.7
ORD006271,PROD0059,2,3884.69,0.05,7769.38,388.47,7380.91
ORD006167,PROD0032,1,1792.53,0.05,1792.53,89.63,1702.9
ORD012053,PROD0265,1,709.86,0.0,709.86,0.0,709.86
ORD005807,PROD0146,5,2912.21,0.15,14561.05,2184.16,12376.89
ORD005640,PROD0197,3,774.0,0.1,2322.0,232.2,2089.8
ORD007008,PROD0254,3,1021.7,0.0,3065.1,0.0,3065.1
ORD012759,PROD0247,1,1013.19,0.2,1013.19,202.64,810.55
ORD015641,PROD0086,2,1292.77,0.05,2585.54,129.28,2456.26
ORD004246,PROD0067,5,1836.4,0.1,9182.0,918.2,8263.8
ORD014757,PROD0089,2,390.25,0.15,780.5,117.07,663.43
ORD011161,PROD0118,1,437.61,0.05,437.61,21.88,415.73
ORD010575,PROD0279,3,1760.62,0.15,5281.86,792.28,4489.58
ORD006924,PROD0225,3,670.12,0.2,2010.36,402.07,1608.29
ORD012004,PROD0081,5,2207.21,0.15,11036.05,1655.41,9380.64
ORD011740,PROD0161,3,1467.22,0.2,4401.66,880.33,3521.33
ORD007923,PROD0173,4,1893.36,0.05,7573.44,378.67,7194.77
ORD014904,PROD0249,2,4012.64,0.1,8025.28,802.53,7222.75
ORD016583,PROD0226,3,322.28,0.1,966.84,96.68,870.16
ORD016560,PROD0005,4,5350.44,0.2,21401.76,4280.35,17121.41
ORD002277,PROD0007,5,838.82,0.1,4194.1,419.41,3774.69
ORD017010,PROD0049,3,474.29,0.1,1422.87,142.29,1280.58
ORD015849,PROD0257,1,994.46,0.15,994.46,149.17,845.29
ORD013393,PROD0014,3,596.75,0.0,1790.25,0.0,1790.25
ORD010480,PROD0169,4,2484.01,0.0,9936.04,0.0,9936.04
ORD015743,PROD0101,2,3596.1,0.05,7192.2,359.61,6832.59
ORD001704,PROD0114,1,983.9,0.1,983.9,98.39,885.51
ORD017264,PROD0069,1,6450.78,0.0,6450.78,0.0,6450.78
ORD003147,PROD0047,1,743.87,0.0,743.87,0.0,743.87
ORD014313,PROD0037,1,1059.57,0.2,1059.57,211.91,847.66
ORD007130,PROD0149,2,231.51,0.1,463.02,46.3,416.72
ORD015159,PROD0034,5,1106.13,0.0,5530.65,0.0,5530.65
ORD012903,PROD0097,2,2244.75,0.05,4489.5,224.48,4265.02
ORD014142,PROD0215,5,496.9,0.05,2484.5,124.22,2360.28
ORD015537,PROD0161,3,1467.22,0.05,4401.66,220.08,4181.58
ORD003212,PROD0227,5,663.99,0.1,3319.95,332.0,2987.95
ORD004657,PROD0234,2,1884.98,0.05,3769.96,188.5,3581.46
ORD007910,PROD0290,1,3732.41,0.15,3732.41,559.86,3172.55
ORD012879,PROD0277,3,668.68,0.2,2006.04,401.21,1604.83
ORD015562,PROD0196,4,624.67,0.15,2498.68,374.8,2123.88
ORD000575,PROD0181,1,218.55,0.1,218.55,21.86,196.69
ORD015877,PROD0251,4,1056.88,0.1,4227.52,422.75,3804.77
ORD004355,PROD0007,5,838.82,0.1,4194.1,419.41,3774.69
ORD011099,PROD0082,1,835.72,0.0,835.72,0.0,835.72
ORD003836,PROD0223,4,1507.47,0.0,6029.88,0.0,6029.88
ORD010377,PROD0068,4,2579.6,0.2,10318.4,2063.68,8254.72
ORD008835,PROD0210,2,539.67,0.1,1079.34,107.93,971.41
ORD001914,PROD0288,1,1099.87,0.0,1099.87,0.0,1099.87
ORD013283,PROD0154,1,611.42,0.1,611.42,61.14,550.28
ORD006467,PROD0052,2,1103.19,0.05,2206.38,110.32,2096.06
ORD009273,PROD0045,2,1204.82,0.1,2409.64,240.96,2168.68
ORD003768,PROD0113,5,495.12,0.0,2475.6,0.0,2475.6
ORD011237,PROD0258,5,814.14,0.0,4070.7,0.0,4070.7
ORD010472,PROD0162,2,377.71,0.15,755.42,113.31,642.11
ORD013087,PROD0106,4,770.07,0.1,3080.28,308.03,2772.25
ORD015617,PROD0083,3,1558.0,0.0,4674.0,0.0,4674.0
ORD017209,PROD0034,4,1106.13,0.05,4424.52,221.23,4203.29
ORD015747,PROD0102,4,1726.73,0.15,6906.92,1036.04,5870.88
ORD005414,PROD0096,2,830.36,0.15,1660.72,249.11,1411.61
ORD006058,PROD0280,4,239.29,0.15,957.16,143.57,813.59
ORD000418,PROD0281,5,5213.75,0.1,26068.75,2606.88,23461.87
ORD008176,PROD0039,1,748.33,0.2,748.33,149.67,598.66
ORD013777,PROD0221,3,861.75,0.2,2585.25,517.05,2068.2
ORD002714,PROD0033,5,726.59,0.1,3632.95,363.3,3269.65
ORD011695,PROD0027,4,5305.88,0.05,21223.52,1061.18,20162.34
ORD008906,PROD0283,3,1585.65,0.1,4756.95,475.7,4281.25
ORD008430,PROD0226,4,322.28,0.1,1289.12,128.91,1160.21
ORD003620,PROD0116,5,435.35,0.1,2176.75,217.68,1959.07
ORD014451,PROD0244,1,1140.3,0.0,1140.3,0.0,1140.3
ORD013315,PROD0059,2,3884.69,0.0,7769.38,0.0,7769.38
ORD000405,PROD0297,4,359.44,0.0,1437.76,0.0,1437.76
ORD013342,PROD0010,2,1326.68,0.0,2653.36,0.0,2653.36
ORD005506,PROD0101,3,3596.1,0.1,10788.3,1078.83,9709.47
ORD010921,PROD0192,2,2094.72,0.1,4189.44,418.94,3770.5
ORD001090,PROD0049,4,474.29,0.15,1897.16,284.57,1612.59
ORD004347,PROD0118,5,437.61,0.0,2188.05,0.0,2188.05
ORD015363,PROD0197,5,774.0,0.0,3870.0,0.0,3870.0
ORD016129,PROD0165,4,1341.44,0.05,5365.76,268.29,5097.47
ORD017268,PROD0288,5,1099.87,0.05,5499.35,274.97,5224.38
ORD011063,PROD0109,2,315.2,0.1,630.4,63.04,567.36
ORD001933,PROD0290,4,3732.41,0.15,14929.64,2239.45,12690.19
ORD013735,PROD0242,1,1251.99,0.05,1251.99,62.6,1189.39
ORD012520,PROD0190,4,1494.94,0.1,5979.76,597.98,5381.78
ORD009044,PROD0116,4,435.35,0.05,1741.4,87.07,1654.33
